40,10,39
35,36,14
13,36,37
35,15,34
15,35,14
31,19,30
31,32,18
28,21,22
22,27,28
34,15,16
20,21,29
41,42,8
34,16,33
7,42,43
41,9,40
45,4,5
39,11,38
8,9,41
13,14,36
5,6,44
5,44,45
4,45,46
4,46,3
38,12,37
9,10,40
19,31,18
32,33,17
29,30,20
28,29,21
23,26,27
23,24,26
22,23,27
24,25,26
19,20,30
17,18,32
12,13,37
16,17,33
11,12,38
10,11,39
7,8,42
44,6,43
6,7,43
2,3,47
1,2,50
47,3,46
2,47,48
2,48,50
48,49,50
49,1,50
