-13.8624
-37.2026
-39.5882
-42.9411
-43.9443
 -44.505
 -44.505
-44.6171
-44.6171
-44.6171
-44.6171
-44.6171
-44.6171
 -44.505
 -44.505
-43.9443
-42.9411
-39.5882
-37.2026
     nan
17.9232
35.8172
40.5989
42.2732
43.4979
44.2801
44.6179
44.6179
   44.5
   44.5
   44.5
   44.5
44.6179
44.6179
44.2801
43.4979
42.2732
40.5989
35.8172
    nan
