  7.6903 -16.1434 -23.9444 -29.4988 -33.8967 -37.4967 -40.4629 -42.8826  -44.806 -46.2643 -47.2786 -47.8674 -48.0559 -48.0128  -47.665  -46.886 -45.6766 -44.0274 -41.9196 -39.3217 -36.1818   -32.41 -27.8398 -22.1096 -14.1262
 28.5464   28.518  28.2781  27.7982  27.0726  26.0938    24.85  23.3225  21.4796   19.265  16.5676  13.1252  7.98599 -6.55502 -11.9654 -15.6321 -18.5142 -20.8818 -22.8529 -24.4892 -25.8261 -26.8852 -27.6795 -28.2167 -28.5003
  12.9962   12.3329   11.6308   10.8951   10.1322   9.34848   8.54773   7.72359   6.81579   5.76943   5.14735   4.67159   4.29973   4.01612    3.8138   3.68983   3.64374   3.67721   3.79502   4.00858   4.35266   4.98004   5.52536   6.08733   6.68776
  5.82138   5.80122   5.68207    5.4639   5.14656   4.72944   4.20958   3.57468   2.75786   1.68341  0.948507  0.295365 -0.313556 -0.891816  -1.44551  -1.97764  -2.49003  -2.98455  -3.46454  -3.93786  -4.43088  -5.05616  -5.42636   -5.6638  -5.79417
-5.23229  -14.081 -15.5711 -16.5189 -17.2271 -17.7895 -18.2492 -18.6304 -18.9495 -19.2203 -19.4609 -19.7108 -20.1738 -21.6037 -21.4574 -21.3129 -21.1307 -20.8994 -20.6105 -20.2543 -19.8167 -19.2751 -18.5878 -17.6625    -16.2
 3.45052  3.44162  3.42121  3.39177  3.35196  3.30056  3.23598  3.15585  3.05634  2.93067  2.76497  2.52263  2.02042 -2.23312 -2.61104 -2.82145 -2.97175 -3.08799  -3.1809 -3.25597 -3.31641 -3.36422 -3.40077  -3.4271 -3.44435
