  15.3509    14.746   14.1979   13.6177   12.9962   12.3329   11.6308   10.8951   10.1322   9.34848   8.54773   7.72359   6.81579   5.76943   5.14735   4.67159   4.29973   4.01612    3.8138   3.68983   3.64374   3.67721   3.79502   4.00858   4.35266   4.98004   5.52536   6.08733   6.68776   7.33036   8.01361   8.73327   9.48342   10.2574   11.0498   11.8602   12.7089   13.8162    14.565   15.1051   15.5261   15.8525   16.0949   16.2579    16.343   16.3497   16.2749   16.1114   15.8403   15.3509
  4.75229   5.26162   5.55923   5.74181   5.82138   5.80122   5.68207    5.4639   5.14656   4.72944   4.20958   3.57468   2.75786   1.68341  0.948507  0.295365 -0.313556 -0.891816  -1.44551  -1.97764  -2.49003  -2.98455  -3.46454  -3.93786  -4.43088  -5.05616  -5.42636   -5.6638  -5.79417  -5.82369  -5.75401  -5.58537  -5.31764  -4.95056  -4.48275  -3.90813  -3.20058   -2.1262  -1.30111 -0.615018 0.0135152  0.606034    1.1715   1.71414    2.2362   2.73937   3.22604   3.70118    4.1782   4.75228
-8.01695 -8.11933 -8.42734 -8.93469 -9.62879 -10.4921 -11.5026  -12.634 -13.8557 -15.1321 -16.4197 -17.6598 -18.7346 -19.6177 -20.8662 -22.2971 -23.8573 -25.4948 -27.1087 -28.5591 -29.7489 -30.6623 -31.3217 -31.7489 -31.9576 -31.9576 -31.7522 -31.3432 -30.7406 -29.9594 -29.0195  -27.945 -26.7643 -25.5105 -24.2224 -22.9495 -21.7682 -20.8942 -19.7861 -18.4371 -16.9364 -15.3288 -13.6867 -12.1376 -10.8109 -9.76099 -8.97778 -8.43666 -8.12006 -8.01695
 10.7926   11.546  12.4968  13.5064  14.5222   15.507  16.4305  17.2662  17.9914  18.5864  19.0352  19.3256  19.4501  19.4084  19.1938  18.7926  18.1854  17.3531   16.305  15.1109  13.8717  12.6595  11.5102  10.4519    9.539  8.87767  7.99043  7.00192  5.98399  4.97952  4.02182  3.13916  2.35606  1.69373  1.17002 0.799188 0.591242  0.54993 0.676459 0.982412  1.48385  2.20198  3.14689  4.28027  5.50864  6.74053  7.92457  9.03256   10.029  10.7926
  48.0169   47.8934   47.3291   46.3355   44.9079   43.0324   40.6845   37.8239   34.3827   30.2403   25.1573   18.5445    7.6903  -16.1434  -23.9444  -29.4988  -33.8967  -37.4967  -40.4629  -42.8826   -44.806  -46.2643  -47.2786  -47.8674  -48.0559  -48.0128   -47.665   -46.886  -45.6766  -44.0274  -41.9196  -39.3217  -36.1818    -32.41  -27.8398  -22.1096  -14.1262   9.80219   20.4695   26.9036   31.8129   35.7837   39.0524   41.7373   43.9041   45.5919   46.8258   47.6249   48.0094   48.0169
-0.792634   9.62054   13.9262   17.1487    19.753   21.9122   23.7103   25.1935   26.3894   27.3148   27.9799   28.3902   28.5464    28.518   28.2781   27.7982   27.0726   26.0938     24.85   23.3225   21.4796    19.265   16.5676   13.1252   7.98599  -6.55502  -11.9654  -15.6321  -18.5142  -20.8818  -22.8529  -24.4892  -25.8261  -26.8852  -27.6795  -28.2167  -28.5003  -28.5499  -28.4277  -28.0684  -27.4665  -26.6155   -25.506  -24.1233  -22.4432  -20.4239  -17.9874  -14.9684  -10.9097 -0.802046
