PLANNER,SUCCESS,TOTAL_TIME,ASTAR_TIME,CONST_TIME,RANDOM_CONF,GRAPH_NODES,GRAPH_EDGES,PATH_CONFIG,VALID_SPACE
3,1,165.073,0,0,20134,1059,1058,42,0.116
3,0,200,0,0,23995,1285,1284,29,0.119
3,1,167.902,0,0,19918,1176,1175,44,0.109
