8,5,3,1,1,0,0,0,0,1,0,0
5,3,2,1,1,-8,0,3,0.70711,0,0.70711,0
5,3,2,1,1,8,0,3,0.70711,0,-0.70711,0
9,4,2.5,1,1,0,9,0,0.70711,0,0,0.70711
