25,33,34
31,26,30
35,25,34
14,15,24
23,24,19
20,21,22
36,14,35
17,18,24
36,37,13
13,14,36
2,4,5
8,9,50
12,37,38
3,4,2
10,11,49
41,49,40
10,50,9
39,40,49
6,1,5
32,25,31
33,25,32
14,25,35
30,26,29
31,25,26
24,25,14
26,27,29
29,27,28
19,24,18
22,23,20
19,20,23
12,13,37
11,12,38
16,17,24
15,16,24
7,8,50
6,7,50
49,11,38
1,6,50
39,49,38
1,2,5
49,1,50
41,48,49
49,50,10
41,42,48
46,47,45
44,48,43
42,43,48
48,44,47
44,45,47
