14,35,36
19,31,18
35,15,34
31,19,30
28,21,22
22,27,28
37,13,36
20,21,29
37,38,12
34,16,33
39,11,38
33,17,32
39,40,10
13,14,36
10,40,9
41,9,40
41,42,8
8,9,41
44,6,43
45,4,5
35,14,15
12,13,37
15,16,34
17,18,32
28,29,21
31,32,18
17,33,16
29,30,20
23,26,27
24,25,26
23,24,26
22,23,27
19,20,30
5,6,44
5,44,45
11,12,38
10,11,39
7,8,42
43,7,42
43,6,7
46,4,45
50,2,1
46,3,4
47,3,46
2,3,47
2,47,48
2,48,1
48,49,1
49,50,1
