1.14302 0
1.11269 1
1.00782 0
1.29941 1
1.34377 0
1.34686 0
1.23726 1
2.87855 1
1.07407 1
1.2892 1
1.63054 0
1.0657 0
2.72226 1
1.25097 0
1.38503 1
1.46676 1
2.87857 1
1.55561 0
1.18355 0
1.24962 0
1.33161 1
1.13189 1
1.05234 1
1.13449 1
1.06815 1
2.00015 1
1.07414 0
1.25957 1
1.03688 1
1.40889 0
1.43087 1
1.64195 1
1.15471 1
1.14636 0
1.07554 1
2.13542 0
1.43244 0
1.35973 0
1.05965 1
1.16333 0
1.27544 0
1.02897 1
1.57516 1
1.6304 1
1.14601 0
1.01231 1
1.83733 1
1.6518 1
1.03301 0
1.05323 0
