32.962,6.5722
32.843,9.7197
32.644,12.765
32.369,15.658
32.022,18.352
31.609,20.802
31.137,22.967
30.613,24.813
30.047,26.309
29.447,27.431
28.823,28.159
28.185,28.483
27.545,28.396
26.912,27.901
26.297,27.005
25.71,25.723
25.16,24.076
24.657,22.091
24.209,19.801
23.823,17.244
23.506,14.46
23.263,11.497
23.097,8.4023
23.012,5.2272
23.009,2.0237
23.087,-1.1555
23.247,-4.2583
23.484,-7.2337
23.796,-10.033
24.177,-12.61
24.62,-14.922
25.119,-16.932
25.665,-18.607
26.25,-19.918
26.863,-20.845
27.495,-21.372
28.135,-21.491
28.773,-21.199
29.399,-20.502
30.001,-19.411
30.57,-17.943
31.098,-16.124
31.574,-13.982
31.992,-11.553
32.344,-8.8773
32.625,-5.9981
32.83,-2.9629
32.956,0.17843
33,3.3743
32.962,6.5722
