46.778,26.884
46.04,27.767
44.865,28.459
43.379,28.884
41.744,28.996
40.137,28.784
38.731,28.27
37.68,27.51
37.097,26.587
37.045,25.6
37.53,24.656
38.499,23.858
39.848,23.292
41.43,23.02
43.074,23.07
44.602,23.438
45.847,24.084
46.676,24.937
46.998,25.906
46.778,26.884
