16,17,3
16,3,4
5,14,15
6,14,5
6,7,13
12,8,11
5,15,4
4,15,16
3,17,2
2,17,18
1,2,18
19,1,18
6,13,14
11,9,10
8,9,11
7,8,12
7,12,13
