-61.6,-61.6,-27.9803,1,0,0,0,
-61.6,-61.6,28.2955,1,0,0,0,
-61.6,-55.1158,-27.992,1,0,0,0,
-61.6,-55.1158,28.304,1,0,0,0,
-61.6,-48.6316,-27.9946,1,0,0,0,
-61.6,-48.6316,28.305,1,0,0,0,
-61.6,-42.1474,-27.9972,1,0,0,0,
-61.6,-42.1474,28.3056,1,0,0,0,
-61.6,-35.6632,-27.9998,1,0,0,0,
-61.6,-35.6632,28.303,1,0,0,0,
-61.6,-29.1789,-28.0024,1,0,0,0,
-61.6,-29.1789,28.3004,1,0,0,0,
-61.6,-22.6947,-28.005,1,0,0,0,
-61.6,-22.6947,28.2978,1,0,0,0,
-61.6,-16.2105,-28.0075,1,0,0,0,
-61.6,-16.2105,28.2953,1,0,0,0,
-61.6,-9.72632,-28.0101,1,0,0,0,
-61.6,-9.72632,28.2927,1,0,0,0,
-61.6,-3.24211,-28.0127,1,0,0,0,
-61.6,-3.24211,28.2901,1,0,0,0,
-61.6,3.24211,-28.0153,1,0,0,0,
-61.6,3.24211,28.2875,1,0,0,0,
-61.6,3.24211,32.861,1,0,0,0,
-61.6,9.72632,-28.0179,1,0,0,0,
-61.6,9.72632,37.2305,1,0,0,0,
-61.6,16.2105,37.2964,1,0,0,0,
-61.6,22.6947,37.2968,1,0,0,0,
-61.6,29.1789,37.2969,1,0,0,0,
-61.6,35.6632,15.3396,1,0,0,0,
-61.6,35.6632,37.296,1,0,0,0,
-61.6,42.1474,-28.0294,1,0,0,0,
-61.6,42.1474,15.73,1,0,0,0,
-61.6,42.1474,15.8121,1,0,0,0,
-61.6,42.1474,36.8304,1,0,0,0,
-61.6,48.6316,-28.0228,1,0,0,0,
-61.6,48.6316,16.6801,1,0,0,0,
-61.6,48.6316,28.2694,1,0,0,0,
-61.6,48.6316,32.0608,1,0,0,0,
-61.6,55.1158,-27.9851,1,0,0,0,
-61.6,55.1158,28.2633,1,0,0,0,
-61.6,61.6,-27.7392,1,0,0,0,
-61.6,61.6,28.2496,1,0,0,0,
-61.6,48.6316,15.73,1,0,0,0,
-61.6,48.6316,15.73,1,0,0,0,
-61.6,48.6316,15.8121,1,0,0,0,
-61.6,48.6316,15.8121,1,0,0,0,
-55.1158,-61.6,-28.0077,1,0,0,0,
-55.1158,-61.6,28.2962,1,0,0,0,
-55.1158,-55.1158,-28.0181,1,0,0,0,
-55.1158,-55.1158,28.3047,1,0,0,0,
-55.1158,-48.6316,-28.0206,1,0,0,0,
-55.1158,-48.6316,28.3057,1,0,0,0,
-55.1158,-42.1474,-28.0232,1,0,0,0,
-55.1158,-42.1474,28.3063,1,0,0,0,
-55.1158,-35.6632,-28.0258,1,0,0,0,
-55.1158,-35.6632,28.3038,1,0,0,0,
-55.1158,-29.1789,-28.0284,1,0,0,0,
-55.1158,-29.1789,28.3012,1,0,0,0,
-55.1158,-22.6947,-28.031,1,0,0,0,
-55.1158,-22.6947,28.2986,1,0,0,0,
-55.1158,-16.2105,-28.0336,1,0,0,0,
-55.1158,-16.2105,28.296,1,0,0,0,
-55.1158,-9.72632,-28.0361,1,0,0,0,
-55.1158,-9.72632,28.2934,1,0,0,0,
-55.1158,-3.24211,-28.0387,1,0,0,0,
-55.1158,-3.24211,28.2908,1,0,0,0,
-55.1158,3.24211,-28.0413,1,0,0,0,
-55.1158,3.24211,28.9333,1,0,0,0,
-55.1158,3.24211,32.9749,1,0,0,0,
-55.1158,9.72632,-28.0439,1,0,0,0,
-55.1158,9.72632,37.2875,1,0,0,0,
-55.1158,16.2105,37.2959,1,0,0,0,
-55.1158,22.6947,37.2973,1,0,0,0,
-55.1158,29.1789,37.2966,1,0,0,0,
-55.1158,35.6632,37.2972,1,0,0,0,
-55.1158,42.1474,-28.0556,1,0,0,0,
-55.1158,42.1474,15.4685,1,0,0,0,
-55.1158,42.1474,37.2421,1,0,0,0,
-55.1158,48.6316,-28.0503,1,0,0,0,
-55.1158,48.6316,15.9915,1,0,0,0,
-55.1158,48.6316,28.2702,1,0,0,0,
-55.1158,48.6316,32.8842,1,0,0,0,
-55.1158,55.1158,-28.0186,1,0,0,0,
-55.1158,55.1158,28.264,1,0,0,0,
-55.1158,61.6,-27.8151,1,0,0,0,
-55.1158,61.6,28.2504,1,0,0,0,
-55.1158,48.6316,15.4685,1,0,0,0,
-55.1158,48.6316,15.4685,1,0,0,0,
-55.1158,48.6316,37.2421,1,0,0,0,
-48.6316,-61.6,-28.0085,1,0,0,0,
-48.6316,-61.6,28.297,1,0,0,0,
-48.6316,-55.1158,-28.0188,1,0,0,0,
-48.6316,-55.1158,28.3055,1,0,0,0,
-48.6316,-48.6316,-28.0214,1,0,0,0,
-48.6316,-42.1474,-28.024,1,0,0,0,
-48.6316,-35.6632,-28.0266,1,0,0,0,
-48.6316,-29.1789,-28.0292,1,0,0,0,
-48.6316,-29.1789,28.3019,1,0,0,0,
-48.6316,-22.6947,-28.0317,1,0,0,0,
-48.6316,-22.6947,28.2993,1,0,0,0,
-48.6316,-16.2105,-28.0343,1,0,0,0,
-48.6316,-16.2105,28.2967,1,0,0,0,
-48.6316,-9.72632,-28.0369,1,0,0,0,
-48.6316,-9.72632,28.2942,1,0,0,0,
-48.6316,-3.24211,-28.0395,1,0,0,0,
-48.6316,-3.24211,17.5865,1,0,0,0,
-48.6316,-3.24211,28.2916,1,0,0,0,
-48.6316,3.24211,-28.0421,1,0,0,0,
-48.6316,3.24211,16.8712,1,0,0,0,
-48.6316,3.24211,32.0067,1,0,0,0,
-48.6316,3.24211,32.9728,1,0,0,0,
-48.6316,9.72632,-28.0447,1,0,0,0,
-48.6316,9.72632,37.2864,1,0,0,0,
-48.6316,16.2105,37.2977,1,0,0,0,
-48.6316,22.6947,37.2985,1,0,0,0,
-48.6316,29.1789,37.2987,1,0,0,0,
-48.6316,35.6632,37.297,1,0,0,0,
-48.6316,42.1474,-28.0564,1,0,0,0,
-48.6316,42.1474,15.4005,1,0,0,0,
