-55.1158,-55.1158,15.0095,28.3047,41.6
-55.1158,-48.6316,-41.6,-28.0206,-14.4413
-55.1158,-48.6316,15.0115,28.3057,41.6
-55.1158,-42.1474,-41.6,-28.0232,-14.4464
-55.1158,-42.1474,15.0127,28.3063,41.6
-55.1158,-35.6632,-41.6,-28.0258,-14.4516
-55.1158,-35.6632,15.0075,28.3038,41.6
-55.1158,-29.1789,-41.6,-28.0284,-14.4568
-55.1158,-29.1789,15.0023,28.3012,41.6
-55.1158,-22.6947,-41.6,-28.031,-14.4619
-55.1158,-22.6947,14.9972,28.2986,41.6
-55.1158,-16.2105,-41.6,-28.0336,-14.4671
-55.1158,-16.2105,14.992,28.296,41.6
-55.1158,-9.72632,-41.6,-28.0361,-14.4723
-55.1158,-9.72632,14.9868,28.2934,41.6
-55.1158,-3.24211,-41.6,-28.0387,-14.4774
-55.1158,-3.24211,14.9817,28.2908,41.6
-55.1158,3.24211,-41.6,-28.0413,-14.4826
-55.1158,3.24211,16.2667,28.9333,32.9749
-55.1158,3.24211,32.9749,32.9749,41.6
-55.1158,9.72632,-41.6,-28.0439,-14.4878
-55.1158,9.72632,32.9749,37.2875,41.6
-55.1158,16.2105,32.9918,37.2959,41.6
-55.1158,22.6947,32.9946,37.2973,41.6
-55.1158,29.1789,32.9933,37.2966,41.6
-55.1158,35.6632,32.9944,37.2972,41.6
-55.1158,42.1474,-41.6,-28.0556,-14.5112
-55.1158,42.1474,14.9455,15.4685,15.9915
-55.1158,42.1474,32.8842,37.2421,41.6
-55.1158,48.6316,-41.6,-28.0503,-14.5007
-55.1158,48.6316,14.9403,15.9915,15.9915
-55.1158,48.6316,15.9915,28.2702,32.8842
-55.1158,48.6316,32.8842,32.8842,41.6
-55.1158,55.1158,-41.6,-28.0186,-14.4373
-55.1158,55.1158,14.928,28.264,41.6
-55.1158,61.6,-41.6,-27.8151,-14.0301
-55.1158,61.6,14.9007,28.2504,41.6
-48.6316,-61.6,-41.6,-28.0085,-14.4169
-48.6316,-61.6,14.9939,28.297,41.6
-48.6316,-55.1158,-41.6,-28.0188,-14.4376
-48.6316,-55.1158,15.011,28.3055,41.6
-48.6316,-48.6316,-41.6,-28.0214,-14.4428
-48.6316,-42.1474,-41.6,-28.024,-14.448
-48.6316,-35.6632,-41.6,-28.0266,-14.4531
-48.6316,-29.1789,-41.6,-28.0292,-14.4583
-48.6316,-29.1789,15.0038,28.3019,41.6
-48.6316,-22.6947,-41.6,-28.0317,-14.4635
-48.6316,-22.6947,14.9987,28.2993,41.6
-48.6316,-16.2105,-41.6,-28.0343,-14.4686
-48.6316,-16.2105,14.9935,28.2967,41.6
-48.6316,-9.72632,-41.6,-28.0369,-14.4738
-48.6316,-9.72632,14.9883,28.2942,41.6
-48.6316,-3.24211,-41.6,-28.0395,-14.479
-48.6316,-3.24211,14.9832,17.5865,17.5865
-48.6316,-3.24211,17.5865,28.2916,41.6
-48.6316,3.24211,-41.6,-28.0421,-14.4841
-48.6316,3.24211,16.156,16.8712,17.5865
-48.6316,3.24211,22.4135,32.0067,32.9728
-48.6316,3.24211,32.9728,32.9728,41.6
-48.6316,9.72632,-41.6,-28.0447,-14.4893
-48.6316,9.72632,32.9728,37.2864,41.6
-48.6316,16.2105,32.9953,37.2977,41.6
-48.6316,22.6947,32.997,37.2985,41.6
-48.6316,29.1789,32.9974,37.2987,41.6
-48.6316,35.6632,32.9941,37.297,41.6
-48.6316,42.1474,-41.6,-28.0564,-14.5127
-48.6316,42.1474,14.947,15.4005,15.854
-48.6316,42.1474,32.8724,37.2362,41.6
-48.6316,48.6316,-41.6,-28.0511,-14.5022
-48.6316,48.6316,14.9418,15.854,15.854
-48.6316,48.6316,15.854,28.2709,32.8724
-48.6316,48.6316,32.8724,32.8724,41.6
-48.6316,55.1158,-41.6,-28.0194,-14.4388
-48.6316,55.1158,14.9295,28.2648,41.6
-48.6316,61.6,-41.6,-27.8223,-14.0446
-48.6316,61.6,14.9022,28.2511,41.6
-42.1474,-61.6,-41.6,-28.0092,-14.4185
-42.1474,-61.6,14.9954,28.2977,41.6
-42.1474,-55.1158,-41.6,-28.0196,-14.4392
-42.1474,-55.1158,15.0125,28.3062,41.6
-42.1474,-48.6316,-41.6,-28.0222,-14.4443
-42.1474,-42.1474,-41.6,-28.0248,-14.4495
-42.1474,-35.6632,-41.6,-28.0273,-14.4547
-42.1474,-29.1789,-41.6,-28.0299,-14.4598
-42.1474,-29.1789,38.4704,40.0352,41.6
-42.1474,-22.6947,-41.6,-28.0325,-14.465
-42.1474,-22.6947,15.0002,28.3001,38.4704
-42.1474,-22.6947,38.4704,38.4704,41.6
-42.1474,-16.2105,-41.6,-28.0351,-14.4702
-42.1474,-16.2105,14.995,28.2975,41.6
-42.1474,-9.72632,-41.6,-28.0377,-14.4753
-42.1474,-3.24211,-41.6,-28.0403,-14.4805
-42.1474,3.24211,-41.6,-28.0428,-14.4857
-42.1474,9.72632,-41.6,-28.0454,-14.4908
-42.1474,9.72632,32.9644,37.2822,41.6
-42.1474,16.2105,32.9948,37.2974,41.6
-42.1474,22.6947,32.9962,37.2981,41.6
-42.1474,29.1789,32.9965,37.2982,41.6
-42.1474,35.6632,32.9937,37.2968,41.6
-42.1474,42.1474,-41.6,-28.0571,-14.5143
-42.1474,42.1474,14.9485,15.5483,16.1481
-42.1474,42.1474,32.8202,37.2101,41.6
-42.1474,48.6316,-41.6,-28.0519,-14.5038
-42.1474,48.6316,14.9433,16.1481,16.1481
-42.1474,48.6316,16.1481,28.2717,32.8202
-42.1474,48.6316,32.8202,32.8202,41.6
-42.1474,55.1158,-41.6,-28.0202,-14.4404
-42.1474,55.1158,14.931,28.2655,41.6
-42.1474,61.6,-41.6,-27.823,-14.0461
-42.1474,61.6,14.9037,28.2518,41.6
-35.6632,-61.6,-41.6,-28.01,-14.42
-35.6632,-61.6,14.9969,28.2984,41.6
-35.6632,-55.1158,-41.6,-28.0204,-14.4407
-35.6632,-55.1158,15.0139,28.307,41.6
-35.6632,-48.6316,-41.6,-28.0229,-14.4459
-35.6632,-42.1474,-41.6,-28.0255,-14.451
-35.6632,-35.6632,-41.6,-28.0281,-14.4562
-35.6632,-29.1789,-41.6,-28.0307,-14.4614
-35.6632,-29.1789,41.0874,41.3437,41.6
-35.6632,-22.6947,-41.6,-28.0333,-14.4665
-35.6632,-22.6947,15.0016,28.3008,41.0874
-35.6632,-22.6947,41.0874,41.0874,41.6
-35.6632,-16.2105,-41.6,-28.0359,-14.4717
-35.6632,-16.2105,14.9965,28.2982,41.6
-35.6632,-9.72632,-41.6,-28.0384,-14.4769
-35.6632,-3.24211,-41.6,-28.041,-14.482
-35.6632,3.24211,-41.6,-28.0436,-14.4872
-35.6632,9.72632,-41.6,-28.0462,-14.4924
-35.6632,16.2105,32.9748,37.2874,41.6
-35.6632,22.6947,32.9914,37.2957,41.6
-35.6632,29.1789,32.9914,37.2957,41.6
-35.6632,35.6632,14.9552,15.4825,16.0099
-35.6632,35.6632,32.9473,37.2736,41.6
-35.6632,42.1474,-41.6,-28.0579,-14.5158
-35.6632,42.1474,14.95,16.0099,16.0099
-35.6632,42.1474,16.0099,28.275,32.9473
-35.6632,42.1474,32.9473,32.9473,41.6
-35.6632,48.6316,-41.6,-28.0526,-14.5053
-35.6632,48.6316,14.9448,28.2724,41.6
-35.6632,55.1158,-41.6,-28.0209,-14.4419
-35.6632,55.1158,14.9325,28.2663,41.6
-35.6632,61.6,-41.6,-27.8238,-14.0475
-35.6632,61.6,14.9052,28.2526,41.6
-29.1789,-61.6,-41.6,-28.0108,-14.4215
-29.1789,-61.6,14.9984,28.2992,41.6
-29.1789,-55.1158,-41.6,-28.0211,-14.4422
-29.1789,-55.1158,15.0154,28.3077,31.488
-29.1789,-55.1158,31.488,31.488,41.6
-29.1789,-48.6316,-41.6,-28.0237,-14.4474
-29.1789,-48.6316,31.488,36.544,41.6
-29.1789,-42.1474,-41.6,-28.0263,-14.4526
-29.1789,-35.6632,-41.6,-28.0289,-14.4577
-29.1789,-29.1789,-41.6,-28.0315,-14.4629
-29.1789,-29.1789,15.0083,28.3042,41.6
-29.1789,-22.6947,-41.6,-28.034,-14.4681
-29.1789,-22.6947,15.0031,28.3016,41.6
-29.1789,-16.2105,-41.6,-28.0366,-14.4732
-29.1789,-16.2105,14.998,28.299,41.6
-29.1789,-9.72632,-41.6,-28.0392,-14.4784
-29.1789,-3.24211,-41.6,-28.0418,-14.4836
-29.1789,3.24211,-41.6,-28.0444,-14.4887
-29.1789,9.72632,-41.6,-28.047,-14.4939
-29.1789,16.2105,14.9721,28.2861,41.6
-29.1789,22.6947,23.11,32.355,41.6
-29.1789,29.1789,14.9618,15.9947,17.0276
-29.1789,29.1789,22.9724,32.2862,41.6
-29.1789,35.6632,14.9566,17.0276,17.0276
-29.1789,35.6632,17.0276,28.2783,41.6
-29.1789,42.1474,-41.6,-28.0587,-14.5173
-29.1789,42.1474,14.9515,28.2757,41.6
-29.1789,48.6316,-41.6,-28.0534,-14.5068
-29.1789,48.6316,14.9463,28.2732,41.6
-29.1789,55.1158,-41.6,-28.0217,-14.4434
-29.1789,55.1158,14.934,28.267,41.6
-29.1789,61.6,-41.6,-27.8245,-14.049
-29.1789,61.6,14.9067,28.2533,41.6
-22.6947,-61.6,-41.6,-28.0115,-14.423
-22.6947,-61.6,14.9999,28.2999,41.6
-22.6947,-55.1158,-41.6,-28.0219,-14.4438
-22.6947,-55.1158,15.0169,28.3085,41.6
-22.6947,-48.6316,-41.6,-28.0245,-14.4489
-22.6947,-48.6316,15.0189,28.3095,41.6
-22.6947,-42.1474,-41.6,-28.0271,-14.4541
-22.6947,-42.1474,15.0201,28.3101,41.6
-22.6947,-35.6632,-41.6,-28.0296,-14.4593
-22.6947,-35.6632,15.015,28.3075,41.6
-22.6947,-29.1789,-41.6,-28.0322,-14.4644
-22.6947,-29.1789,15.0098,28.3049,41.6
-22.6947,-22.6947,-41.6,-28.0348,-14.4696
-22.6947,-22.6947,15.0046,28.3023,41.6
-22.6947,-16.2105,-41.6,-28.0374,-14.4748
-22.6947,-16.2105,14.9995,28.2997,41.6
-22.6947,-9.72632,-41.6,-28.04,-14.4799
-22.6947,-3.24211,-41.6,-28.0426,-14.4851
-22.6947,3.24211,-41.6,-28.0451,-14.4903
-22.6947,9.72632,-41.6,-28.0477,-14.4954
-22.6947,16.2105,14.9736,28.2868,41.6
-22.6947,22.6947,14.9685,28.2842,41.6
-22.6947,29.1789,14.9633,28.2817,41.6
-22.6947,35.6632,14.9581,28.2791,41.6
-22.6947,42.1474,-41.6,-28.0594,-14.5189
-22.6947,42.1474,14.953,28.2765,41.6
-22.6947,48.6316,-41.6,-28.0542,-14.5084
-22.6947,48.6316,14.9478,28.2739,41.6
-22.6947,55.1158,-41.6,-28.0225,-14.4449
-22.6947,55.1158,14.9355,28.2677,41.6
-22.6947,61.6,-41.6,-27.8253,-14.0505
-22.6947,61.6,14.9082,28.2541,41.6
-16.2105,-61.6,-41.6,-28.0123,-14.4246
-16.2105,-61.6,15.0014,28.3007,41.6
-16.2105,-55.1158,-41.6,-28.0227,-14.4453
-16.2105,-48.6316,-41.6,-28.0252,-14.4505
-16.2105,-42.1474,-41.6,-28.0278,-14.4556
-16.2105,-35.6632,-41.6,-28.0304,-14.4608
-16.2105,-29.1789,-41.6,-28.033,-14.466
-16.2105,-22.6947,-41.6,-28.0356,-14.4711
-16.2105,-16.2105,-41.6,-28.0381,-14.4763
-16.2105,-9.72632,-41.6,-28.0407,-14.4815
-16.2105,-3.24211,-41.6,-28.0433,-14.4866
-16.2105,3.24211,-41.6,-28.0459,-14.4918
-16.2105,9.72632,-41.6,-28.0485,-14.497
-16.2105,42.1474,-41.6,-28.0602,-14.5204
-16.2105,48.6316,-41.6,-28.0549,-14.5099
-16.2105,55.1158,-41.6,-28.0232,-14.4465
-16.2105,55.1158,14.937,28.2685,41.6
-16.2105,61.6,-41.6,-27.826,-14.052
-16.2105,61.6,14.9097,28.2548,41.6
-9.72632,-61.6,-41.6,-28.0131,-14.4261
-9.72632,-61.6,15.0029,28.3014,41.6
-9.72632,-55.1158,-41.6,-28.0234,-14.4468
-9.72632,42.1474,-41.6,-28.061,-14.5219
-9.72632,48.6316,-41.6,-28.0557,-14.5114
-9.72632,55.1158,-41.6,-28.024,-14.448
-9.72632,61.6,-41.6,-27.8268,-14.0537
-9.72632,61.6,14.9112,28.2556,41.6
-3.24211,-61.6,-41.6,-28.0138,-14.4276
-3.24211,-61.6,15.0044,28.3022,41.6
-3.24211,42.1474,-41.6,-28.0617,-14.5235
-3.24211,48.6316,-41.6,-28.0565,-14.513
-3.24211,55.1158,-41.6,-28.0248,-14.4495
-3.24211,55.1158,14.94,28.27,41.6
-3.24211,61.6,-41.6,-27.8277,-14.0553
-3.24211,61.6,14.9127,28.2563,41.6
3.24211,-61.6,-41.6,-28.0146,-14.4292
3.24211,-61.6,15.0059,28.3029,41.6
3.24211,-55.1158,15.0229,28.3115,41.6
3.24211,-48.6316,15.0249,28.3125,41.6
3.24211,-42.1474,15.0261,28.3131,41.6
3.24211,-35.6632,15.0209,28.3105,41.6
3.24211,-29.1789,15.0158,28.3079,41.6
3.24211,-22.6947,15.0106,28.3053,41.6
3.24211,-16.2105,15.0054,28.3027,41.6
3.24211,16.2105,14.9796,28.2898,41.6
3.24211,22.6947,14.9744,28.2872,41.6
3.24211,29.1789,14.9693,28.2846,41.6
3.24211,35.6632,14.9641,28.2821,41.6
3.24211,42.1474,-41.6,-28.0625,-14.525
3.24211,42.1474,14.9589,28.2795,41.6
3.24211,48.6316,-41.6,-28.0572,-14.5145
3.24211,48.6316,14.9538,28.2769,41.6
3.24211,55.1158,-41.6,-28.0255,-14.4511
3.24211,55.1158,14.9415,28.2707,41.6
3.24211,61.6,-41.6,-27.8285,-14.057
3.24211,61.6,14.9142,28.2571,41.6
9.72632,-61.6,-41.6,-28.0154,-14.4307
9.72632,-61.6,15.0073,28.3037,41.6
9.72632,-55.1158,-41.6,-28.0257,-14.4514
9.72632,-55.1158,26.5827,34.0913,39.0948
9.72632,-55.1158,39.0948,39.0948,41.6
9.72632,-48.6316,39.0948,40.3474,41.6
9.72632,-42.1474,39.4943,40.5472,41.6
9.72632,-35.6632,15.0224,28.3112,39.4943
9.72632,-35.6632,39.4943,39.4943,41.6
9.72632,-29.1789,15.0173,28.3086,41.6
9.72632,-22.6947,15.0121,28.3061,41.6
9.72632,-16.2105,15.0069,28.3035,41.6
9.72632,16.2105,14.9811,28.2906,41.6
9.72632,22.6947,14.9759,28.288,41.6
9.72632,29.1789,14.9708,28.2854,41.6
9.72632,35.6632,14.9656,28.2828,41.6
9.72632,42.1474,-41.6,-28.0633,-14.5265
9.72632,42.1474,14.9604,28.2802,41.6
9.72632,48.6316,-41.6,-28.058,-14.516
9.72632,48.6316,14.9553,28.2776,41.6
9.72632,55.1158,-41.6,-28.0263,-14.4526
9.72632,55.1158,14.943,28.2715,41.6
9.72632,61.6,-41.6,-27.8294,-14.0587
9.72632,61.6,14.9156,28.2578,41.6
16.2105,-61.6,-41.6,-28.0161,-14.4322
16.2105,-61.6,15.0088,28.3044,39.9686
16.2105,-61.6,39.9686,39.9686,41.6
16.2105,-55.1158,-41.6,-28.0265,-14.453
16.2105,-55.1158,39.9686,40.7843,41.6
16.2105,-48.6316,-41.6,-28.0291,-14.4581
16.2105,-48.6316,39.3746,40.4873,41.6
16.2105,-42.1474,-41.6,-28.0316,-14.4633
16.2105,-42.1474,39.9641,40.7821,41.6
16.2105,-35.6632,-41.6,-28.0342,-14.4685
16.2105,-35.6632,15.0239,28.312,39.9641
16.2105,-35.6632,39.9641,39.9641,41.6
16.2105,-29.1789,-41.6,-28.0368,-14.4736
16.2105,-29.1789,15.0188,28.3094,41.6
16.2105,-22.6947,-41.6,-28.0394,-14.4788
16.2105,-22.6947,15.0136,28.3068,41.6
16.2105,-16.2105,-41.6,-28.042,-14.484
16.2105,-16.2105,15.0084,28.3042,41.6
16.2105,-9.72632,-41.6,-28.0446,-14.4891
16.2105,-3.24211,-41.6,-28.0471,-14.4943
16.2105,3.24211,-41.6,-28.0497,-14.4995
16.2105,9.72632,-41.6,-28.0523,-14.5046
16.2105,42.1474,-41.6,-28.064,-14.528
16.2105,48.6316,-41.6,-28.0588,-14.5176
16.2105,55.1158,-41.6,-28.0271,-14.4542
16.2105,61.6,-41.6,-27.8302,-14.0604
22.6947,-61.6,37.4933,39.5466,39.9737
22.6947,-61.6,39.9737,39.9737,41.6
22.6947,-55.1158,39.9737,40.7868,41.6
22.6947,-48.6316,39.7473,40.6737,41.6
22.6947,-42.1474,39.9704,40.7852,41.6
22.6947,-35.6632,15.0254,28.3127,39.9704
22.6947,-35.6632,39.9704,39.9704,41.6
22.6947,-29.1789,15.0203,28.3101,41.6
22.6947,-22.6947,15.0151,28.3075,41.6
22.6947,-16.2105,15.0099,28.305,41.6
22.6947,-3.24211,-41.6,-28.0479,-14.4958
22.6947,3.24211,-41.6,-28.0505,-14.501
22.6947,9.72632,-41.6,-28.0531,-14.5062
22.6947,9.72632,14.9893,28.2946,41.6
22.6947,16.2105,-41.6,-28.0557,-14.5113
22.6947,42.1474,-41.6,-28.0648,-14.5296
22.6947,48.6316,-41.6,-28.0595,-14.5191
22.6947,55.1158,-41.6,-28.0278,-14.4557
22.6947,61.6,-41.6,-27.831,-14.0621
29.1789,-61.6,35.926,38.763,39.9848
29.1789,-61.6,39.9848,39.9848,41.6
29.1789,-55.1158,39.9848,40.7924,41.6
29.1789,-48.6316,39.9872,40.7936,41.6
29.1789,-42.1474,15.0302,28.3151,39.9872
29.1789,-42.1474,39.9872,39.9872,41.6
29.1789,-35.6632,15.0251,28.3125,41.6
29.1789,-29.1789,15.0199,28.31,41.6
29.1789,-22.6947,15.0147,28.3074,41.6
29.1789,-16.2105,15.0096,28.3048,41.6
29.1789,-9.72632,15.0044,28.3022,41.6
29.1789,-3.24211,-30.0095,-22.2534,-14.4974
29.1789,-3.24211,14.9992,28.2996,41.6
29.1789,3.24211,-30.0439,-22.2732,-14.5025
29.1789,3.24211,14.9941,28.297,41.6
29.1789,9.72632,-41.6,-28.0538,-14.5077
29.1789,9.72632,14.9889,28.2945,41.0748
29.1789,9.72632,41.0748,41.0748,41.6
29.1789,16.2105,-41.6,-28.0564,-14.5129
29.1789,16.2105,41.0748,41.3374,41.6
29.1789,22.6947,-41.6,-28.059,-14.518
29.1789,29.1789,-41.6,-28.0616,-14.5232
29.1789,35.6632,-41.6,-28.0642,-14.5284
29.1789,42.1474,-41.6,-28.0656,-14.5311
29.1789,48.6316,-41.6,-28.0603,-14.5206
29.1789,55.1158,-41.6,-28.0286,-14.4572
29.1789,61.6,-41.6,-27.8272,-14.0544
35.6632,-61.6,39.9765,40.7882,41.6
35.6632,-55.1158,39.9739,40.787,41.6
35.6632,-48.6316,39.7037,40.6519,41.6
35.6632,-42.1474,15.0293,28.3147,39.7037
35.6632,-42.1474,39.7037,39.7037,41.6
35.6632,-35.6632,15.0241,28.3121,41.6
35.6632,-29.1789,15.019,28.3095,41.6
35.6632,-22.6947,15.0138,28.3069,41.6
35.6632,-16.2105,15.0086,28.3043,41.6
35.6632,-9.72632,15.0035,28.3017,41.6
35.6632,-3.24211,-30.0068,-22.2395,-14.4722
35.6632,-3.24211,14.9983,28.2992,41.6
35.6632,3.24211,-30.0432,-22.2603,-14.4773
35.6632,3.24211,14.9931,28.2966,41.6
35.6632,9.72632,-41.6,-28.0412,-14.4825
35.6632,9.72632,14.988,28.294,41.6
35.6632,16.2105,-41.6,-28.0438,-14.4877
35.6632,16.2105,14.9828,28.2914,41.6
35.6632,22.6947,-41.6,-28.0464,-14.4928
35.6632,22.6947,14.9776,28.2888,41.6
35.6632,29.1789,-41.6,-28.049,-14.498
35.6632,29.1789,14.9725,28.2862,41.6
35.6632,35.6632,-41.6,-28.0516,-14.5032
35.6632,35.6632,14.9673,28.2837,41.6
35.6632,42.1474,-41.6,-28.0529,-14.5058
35.6632,42.1474,14.9621,28.2811,41.6
35.6632,48.6316,-41.6,-28.0473,-14.4945
35.6632,48.6316,14.957,28.2785,41.6
35.6632,55.1158,-41.6,-28.0139,-14.4277
35.6632,55.1158,14.9443,28.2722,41.6
35.6632,61.6,-41.6,-27.8077,-14.0154
35.6632,61.6,14.9159,28.258,41.6
42.1474,-61.6,-15.0147,-14.693,-14.3713
42.1474,-61.6,39.9652,40.7826,41.6
42.1474,-55.1158,-15.0169,-14.7049,-14.3928
42.1474,-55.1158,39.9797,40.7899,41.6
42.1474,-48.6316,-15.0075,-14.7028,-14.398
42.1474,-48.6316,14.9911,28.2956,39.9797
42.1474,-48.6316,39.9797,39.9797,41.6
42.1474,-42.1474,-15.0209,-14.7121,-14.4032
42.1474,-42.1474,14.9923,28.2962,41.6
42.1474,-35.6632,-15.0187,-14.7135,-14.4083
42.1474,-35.6632,14.9872,28.2936,41.6
42.1474,-29.1789,-15.1027,-14.7581,-14.4135
42.1474,-29.1789,14.982,28.291,41.6
42.1474,-22.6947,-20.0113,-17.215,-15.1027
42.1474,-22.6947,-15.1027,-15.1027,-14.4187
42.1474,-22.6947,14.9768,28.2884,41.6
42.1474,-16.2105,-20.3139,-17.3689,-14.4238
42.1474,-16.2105,14.9717,28.2858,41.6
42.1474,-9.72632,-25.0068,-19.7179,-14.429
42.1474,-9.72632,14.9665,28.2833,41.6
42.1474,-3.24211,-30.0068,-22.2205,-14.4342
42.1474,-3.24211,14.9613,28.2807,41.6
42.1474,3.24211,-30.0434,-22.2414,-14.4393
42.1474,3.24211,14.9562,28.2781,41.6
42.1474,9.72632,-41.6,-28.0223,-14.4445
42.1474,9.72632,14.951,28.2755,41.6
42.1474,16.2105,-41.6,-28.0248,-14.4497
42.1474,16.2105,14.9458,28.2729,41.6
42.1474,22.6947,-41.6,-28.0274,-14.4548
42.1474,22.6947,14.9407,28.2703,41.6
42.1474,29.1789,-41.6,-28.03,-14.46
42.1474,29.1789,14.9355,28.2678,41.6
42.1474,35.6632,-41.6,-28.0326,-14.4652
42.1474,35.6632,14.9303,28.2652,41.6
42.1474,42.1474,-41.6,-28.0339,-14.4678
42.1474,42.1474,14.9252,28.2626,41.6
42.1474,48.6316,-41.6,-28.0283,-14.4565
42.1474,48.6316,14.92,28.26,41.6
42.1474,55.1158,-41.6,-27.9909,-14.3818
42.1474,55.1158,14.9073,28.2537,41.6
42.1474,61.6,-41.6,-27.7234,-13.8468
42.1474,61.6,14.8789,28.2395,41.6
48.6316,-61.6,-15.0147,-14.5581,-14.1016
48.6316,-61.6,39.6778,40.6389,41.6
48.6316,-55.1158,-15.0169,-14.5818,-14.1467
48.6316,-55.1158,35.6166,38.6083,39.6778
48.6316,-55.1158,39.6778,39.6778,41.6
48.6316,-48.6316,-15.0115,-14.5817,-14.1519
48.6316,-48.6316,14.8805,28.2403,35.6166
48.6316,-48.6316,35.6166,35.6166,41.6
48.6316,-42.1474,-15.0209,-14.589,-14.157
48.6316,-42.1474,14.8817,28.2409,41.6
48.6316,-35.6632,-15.0187,-14.5904,-14.1622
48.6316,-35.6632,14.8766,28.2383,41.6
48.6316,-29.1789,14.8714,28.2357,41.6
48.6316,-22.6947,14.8662,28.2331,41.6
48.6316,-16.2105,14.8611,28.2305,41.6
48.6316,-9.72632,14.8559,28.2279,41.6
48.6316,-3.24211,14.8507,28.2254,41.6
48.6316,3.24211,14.8456,28.2228,41.6
48.6316,9.72632,14.8404,28.2202,41.6
48.6316,16.2105,14.9429,28.2715,41.6
48.6316,22.6947,14.9431,28.2716,41.6
48.6316,29.1789,14.9432,28.2716,41.6
48.6316,35.6632,14.9432,28.2716,41.6
48.6316,42.1474,14.9432,28.2716,41.6
48.6316,48.6316,14.9432,28.2716,41.6
48.6316,55.1158,14.9432,28.2716,41.6
48.6316,61.6,14.9431,28.2716,41.6
55.1158,-61.6,-15.0147,-13.7501,-12.4855
55.1158,-61.6,4.47412,23.0371,41.6
55.1158,-55.1158,-15.0169,-13.8131,-12.6094
55.1158,-55.1158,4.83415,23.2171,41.6
55.1158,-48.6316,-15.0053,-13.8099,-12.6145
55.1158,-48.6316,4.94885,23.2744,41.6
55.1158,-42.1474,-15.0169,-13.8183,-12.6197
55.1158,-42.1474,4.95169,23.2758,41.6
55.1158,-35.6632,-15.0187,-13.8218,-12.6249
55.1158,-35.6632,4.94653,23.2733,41.6
55.1158,-29.1789,4.94137,23.2707,41.6
55.1158,-22.6947,4.93621,23.2681,41.6
55.1158,-16.2105,4.93104,23.2655,41.6
55.1158,-9.72632,4.92588,23.2629,41.6
55.1158,-3.24211,4.9207,23.2604,41.6
55.1158,3.24211,4.96693,23.2835,41.6
55.1158,9.72632,14.5799,28.09,41.6
55.1158,16.2105,14.9497,28.2748,41.6
55.1158,22.6947,14.9635,28.2818,41.6
55.1158,29.1789,14.9774,28.2887,41.6
55.1158,35.6632,14.9742,28.2871,41.6
55.1158,42.1474,14.9788,28.2894,41.6
55.1158,48.6316,14.9859,28.293,41.6
55.1158,55.1158,14.9682,28.2841,41.6
55.1158,61.6,14.9544,28.2772,41.6
61.6,-61.6,-15.0425,13.2787,41.6
61.6,-55.1158,-15.0147,13.2926,41.6
61.6,-48.6316,-15.0147,13.2926,41.6
61.6,-42.1474,-15.0147,13.2926,41.6
61.6,-35.6632,-15.0187,13.2907,41.6
61.6,-29.1789,-10.0243,15.7879,41.6
61.6,-22.6947,-5.0379,18.2811,41.6
