-52,20,-15,0.951056,0.0449555,0.0899109,-0.29221,
-29.4381,7.02591,-9.45872,0.901653,-0.227854,0.361761,-0.0650679,
-22.7616,13.1921,-16.3817,-0.85687,0.26041,-0.204401,0.395197,
-54.6178,22.4263,-16.8091,-0.284306,-0.521817,-0.760736,0.261069,
-50.0355,4.08703,-5.13603,-0.835864,-0.456787,0.123857,0.278095,
-53.8153,17.1763,-16.3051,0.0295674,-0.4413,0.89513,0.055878,
-56.2082,8.05839,-5.99167,0.935911,-0.280776,-0.0819976,-0.196244,
-13.028,-3.37452,-12.7806,0.716193,-0.637744,0.0145649,0.283085,
-13.0264,-23.5847,3.53797,0.841867,0.25761,0.469331,0.0680112,
-6.37271,-22.1295,15.6975,-0.0802827,-0.305394,-0.366343,0.875261,
15.7882,-7.56638,15.2738,0.073166,0.144274,-0.140878,0.976722,
39.6355,-18.5007,10.3125,0.00758408,-0.121361,0.0955766,0.987967,
52,-20,10,0.865123,-0.0413769,0.431759,-0.25186,
33.179,-1.71852,11.0716,0.718594,0.63597,0.271759,0.0728835,
34.79,-2.8361,11.3125,0.0908818,-0.359729,0.309555,-0.875506,
35.4017,-23.6439,9.35625,-0.0823424,-0.338057,0.51139,-0.785759,
55.4232,6.90636,-1.24106,-0.604598,-0.504378,-0.276875,-0.550822,
36.343,-23.6677,11.5821,-0.043332,0.67426,0.729043,0.10951,
46.8424,-19.0903,17.7353,-0.422439,-0.798778,-0.364812,0.224525,
51.5689,24.2579,-8.65529,-0.126771,0.320406,0.819298,0.458278,
27.2321,-4.59233,17.3078,-0.369398,0.738577,-0.398952,-0.398606,
55.5123,-11.1336,12.7982,-0.047614,0.995127,0.00439745,-0.0862285,
55.0458,11.4357,-15.4409,0.484038,0.361549,-0.686873,-0.403975,
56.1572,5.77491,2.18044,0.527752,-0.746077,-0.151367,-0.376741,
53.2127,6.48802,-16.3768,-0.0137709,-0.305038,-0.935269,-0.178981,
45.4671,-1.2025,16.7658,0.553385,0.288637,-0.135728,0.769436,
39.5551,-15.133,17.1766,0.108537,0.532539,-0.0392357,-0.8385,
51.0579,-14.0172,6.32733,-0.787834,0.251263,-0.314868,0.465878,
45.6015,10.3915,-11.6529,-0.517793,0.403206,0.673047,0.341061,
51.4875,23.9106,-0.522995,-0.523996,0.791452,-0.0960076,0.29969,
57.8501,14.3962,16.757,0.104946,-0.178276,0.678463,-0.704906,
52.4348,-27.194,8.59089,-0.946474,0.319313,-0.0232212,0.0410794,
31.5103,-22.7391,8.77304,-0.822317,0.118802,-0.255758,0.494236,
53.9163,-24.4363,8.70495,0.0903631,-0.848555,0.487648,0.18436,
48.937,14.2174,14.6402,0.251237,0.702058,0.248135,0.618405,
39.6355,-18.5007,10.3125,0.00758408,-0.121361,0.0955766,0.987967,
